account_id,account_name,account_type,region,created_date,status,contact_email,contact_phone
ACC00747,Zenith Energy 0747,Public Sector,East,11/07/2025,Active,contact00747@exampletelco.co.uk,07237654657
ACC00748,Vista Logistics 0748,SME,Midlands,13/03/2023,Active,contact00748@exampletelco.co.uk,07301890383
ACC00749,Bluepeak Council 0749,SME,South,02/11/2024,Active,contact00749@exampletelco.co.uk,07145761540
ACC00750,Bluepeak Council 0750,Public Sector,North,10/11/2025,Active,contact00750@exampletelco.co.uk,07717151848
ACC00751,Bluepeak Media 0751,SME,South,15/07/2025,Inactive,contact00751@exampletelco.co.uk,07857014307
ACC00752,Cedar Retail 0752,Public Sector,Scotland,25/09/2025,Active,contact00752@exampletelco.co.uk,07323712898
ACC00753,Bluepeak Logistics 0753,Public Sector,Wales,26/03/2024,Active,contact00753@exampletelco.co.uk,07188373171
ACC00754,Horizon Energy 0754,Consumer,Wales,10/05/2025,Active,contact00754@exampletelco.co.uk,07539469226
ACC00755,Bluepeak Council 0755,SME,North,30/03/2023,Active,contact00755@exampletelco.co.uk,07397450097
ACC00756,Oak Energy 0756,Public Sector,West,28/11/2025,Active,contact00756@exampletelco.co.uk,07439555398
ACC00757,Zenith Health 0757,Retail,Midlands,29/02/2024,Active,contact00757@exampletelco.co.uk,07860947061
ACC00758,Oak Media 0758,SME,London,19/02/2025,Active,contact00758@exampletelco.co.uk,07145564361
ACC00759,Cedar Logistics 0759,SME,West,25/01/2025,Active,contact00759@exampletelco.co.uk,07784871250
ACC00760,Zenith Energy 0760,Consumer,London,12/09/2024,Active,contact00760@exampletelco.co.uk,07853414533
ACC00761,Cedar Logistics 0761,Enterprise,West,18/08/2024,Ceased,contact00761@exampletelco.co.uk,07648985663
ACC00762,Vista Health 0762,Retail,North,25/01/2024,Active,contact00762@exampletelco.co.uk,07536332585
ACC00763,Zenith Finance 0763,Wholesale,Wales,22/06/2025,Active,contact00763@exampletelco.co.uk,07949353543
ACC00764,Horizon Health 0764,Enterprise,London,09/02/2025,Active,contact00764@exampletelco.co.uk,07906244649
ACC00765,Vista Health 0765,Consumer,Scotland,23/07/2023,Active,contact00765@exampletelco.co.uk,07652926613
ACC00766,Oak Retail 0766,Public Sector,West,14/08/2025,Active,contact00766@exampletelco.co.uk,07402140445
ACC00767,Zenith Council 0767,Public Sector,London,16/07/2023,Active,contact00767@exampletelco.co.uk,07734319152
ACC00768,Bluepeak Retail 0768,Public Sector,East,15/01/2023,Active,contact00768@exampletelco.co.uk,07486178207
ACC00769,Aster Finance 0769,Wholesale,West,13/04/2025,Active,contact00769@exampletelco.co.uk,07154253109
ACC00770,Vista Finance 0770,Consumer,Midlands,10/03/2024,Active,contact00770@exampletelco.co.uk,07654059178
ACC00771,Vista Media 0771,Consumer,North,17/05/2025,Active,contact00771@exampletelco.co.uk,07895615163
ACC00772,Orion Media 0772,Wholesale,South,03/04/2023,Active,contact00772@exampletelco.co.uk,07875506370
ACC00773,Oak Media 0773,SME,Wales,06/07/2024,Active,contact00773@exampletelco.co.uk,07233880741
ACC00774,Kaya Retail 0774,Consumer,Wales,01/10/2024,Active,contact00774@exampletelco.co.uk,07695349955
ACC00775,Bluepeak Energy 0775,Retail,North,11/02/2024,Active,contact00775@exampletelco.co.uk,07599308605
ACC00776,Aster Retail 0776,Wholesale,Midlands,17/12/2025,Active,contact00776@exampletelco.co.uk,07964448569
ACC00777,Aster Health 0777,Consumer,West,20/11/2025,Active,contact00777@exampletelco.co.uk,07770874004
ACC00778,Horizon Telecom 0778,Wholesale,London,18/01/2026,Ceased,contact00778@exampletelco.co.uk,07698850202
ACC00779,Horizon Health 0779,Wholesale,South,21/01/2026,Active,contact00779@exampletelco.co.uk,07415466148
ACC00780,Bluepeak Council 0780,Wholesale,South,08/12/2024,Active,contact00780@exampletelco.co.uk,07776092499
ACC00781,Metro Finance 0781,Consumer,London,09/02/2025,Ceased,contact00781@exampletelco.co.uk,07480380857
ACC00782,Horizon Retail 0782,Public Sector,West,23/06/2024,Active,contact00782@exampletelco.co.uk,07330022784
ACC00783,Vista Media 0783,Enterprise,Wales,08/02/2025,Active,contact00783@exampletelco.co.uk,07684171495
ACC00784,Bluepeak Health 0784,SME,London,14/02/2024,Active,contact00784@exampletelco.co.uk,07385429726
ACC00785,Kaya Council 0785,Enterprise,South,15/09/2024,Active,contact00785@exampletelco.co.uk,07761886470
ACC00786,Zenith Telecom 0786,Retail,North,02/02/2025,Ceased,contact00786@exampletelco.co.uk,07484089929
ACC00787,Metro Media 0787,SME,Wales,20/12/2024,Inactive,contact00787@exampletelco.co.uk,07901974096
ACC00788,Horizon Finance 0788,SME,North,21/09/2023,Ceased,contact00788@exampletelco.co.uk,07987694768
ACC00789,Oak Health 0789,Public Sector,London,27/05/2025,Active,contact00789@exampletelco.co.uk,07206882203
ACC00790,Zenith Media 0790,Enterprise,West,06/11/2025,Ceased,contact00790@exampletelco.co.uk,07813960021
ACC00791,Vista Finance 0791,Retail,West,16/04/2024,Inactive,contact00791@exampletelco.co.uk,07785718716
ACC00792,Aster Retail 0792,Retail,Wales,18/09/2025,Ceased,contact00792@exampletelco.co.uk,07173366739
ACC00793,Horizon Energy 0793,SME,West,01/02/2025,Active,contact00793@exampletelco.co.uk,07488943901
ACC00794,Aster Finance 0794,Consumer,West,26/10/2025,Ceased,contact00794@exampletelco.co.uk,07482119160
ACC00795,Orion Finance 0795,Consumer,North,27/12/2023,Inactive,contact00795@exampletelco.co.uk,07753680083
ACC00796,Oak Energy 0796,Enterprise,Midlands,20/07/2025,Inactive,contact00796@exampletelco.co.uk,07789511069
ACC00797,Metro Council 0797,Public Sector,Wales,01/01/2024,Active,contact00797@exampletelco.co.uk,07970806018
ACC00798,Bluepeak Logistics 0798,Enterprise,South,08/06/2023,Ceased,contact00798@exampletelco.co.uk,07629720973
ACC00799,Horizon Logistics 0799,Consumer,London,25/03/2025,Active,contact00799@exampletelco.co.uk,07545635741
ACC00800,Zenith Retail 0800,Public Sector,East,08/11/2023,Active,contact00800@exampletelco.co.uk,07160701387
ACC00801,Zenith Telecom 0801,Enterprise,East,30/08/2024,Active,contact00801@exampletelco.co.uk,07710814407
ACC00802,Oak Telecom 0802,SME,South,08/06/2025,Active,contact00802@exampletelco.co.uk,07950187855
ACC00803,Bluepeak Retail 0803,Consumer,South,15/03/2024,Active,contact00803@exampletelco.co.uk,07680312007
ACC00804,Zenith Council 0804,Consumer,East,20/03/2025,Active,contact00804@exampletelco.co.uk,07262232291
ACC00805,Vista Energy 0805,Retail,South,07/12/2023,Active,contact00805@exampletelco.co.uk,07847030001
ACC00806,Bluepeak Finance 0806,Public Sector,West,05/12/2025,Active,contact00806@exampletelco.co.uk,07579627027
ACC00807,Zenith Energy 0807,Public Sector,Wales,10/09/2023,Active,contact00807@exampletelco.co.uk,07134718666
ACC00808,Cedar Logistics 0808,Public Sector,Wales,20/03/2025,Active,contact00808@exampletelco.co.uk,07852247870
ACC00809,Cedar Media 0809,Consumer,South,29/09/2024,Active,contact00809@exampletelco.co.uk,07735753062
ACC00810,Zenith Energy 0810,Wholesale,Midlands,23/01/2024,Ceased,contact00810@exampletelco.co.uk,07270124355
ACC00811,Orion Retail 0811,Enterprise,Midlands,16/10/2023,Active,contact00811@exampletelco.co.uk,07895114078
ACC00812,Zenith Energy 0812,Enterprise,North,29/09/2023,Active,contact00812@exampletelco.co.uk,07682717387
ACC00813,Cedar Council 0813,Wholesale,South,10/09/2023,Active,contact00813@exampletelco.co.uk,07111923432
ACC00814,Cedar Health 0814,Consumer,Wales,14/02/2023,Active,contact00814@exampletelco.co.uk,07524737447
ACC00815,Orion Media 0815,Consumer,North,20/08/2025,Active,contact00815@exampletelco.co.uk,07928733669
ACC00816,Metro Energy 0816,SME,South,04/07/2023,Inactive,contact00816@exampletelco.co.uk,07314431754
ACC00817,Metro Retail 0817,Enterprise,Scotland,22/10/2023,Inactive,contact00817@exampletelco.co.uk,07463546011
ACC00818,Aster Media 0818,SME,Scotland,02/03/2024,Active,contact00818@exampletelco.co.uk,07851699984
ACC00819,Zenith Council 0819,Public Sector,Midlands,28/12/2023,Active,contact00819@exampletelco.co.uk,07343895937
ACC00820,Oak Logistics 0820,Public Sector,Midlands,25/09/2023,Active,contact00820@exampletelco.co.uk,07503990094
ACC00821,Cedar Health 0821,Retail,West,01/01/2024,Active,contact00821@exampletelco.co.uk,07243064696
ACC00822,Oak Media 0822,Consumer,East,05/10/2023,Active,contact00822@exampletelco.co.uk,07968488577
ACC00823,Vista Energy 0823,Public Sector,West,17/01/2024,Ceased,contact00823@exampletelco.co.uk,07110717863
ACC00824,Vista Health 0824,Consumer,South,11/10/2025,Active,contact00824@exampletelco.co.uk,07906600321
ACC00825,Horizon Retail 0825,Consumer,Midlands,19/02/2025,Active,contact00825@exampletelco.co.uk,07827271290
ACC00826,Bluepeak Energy 0826,Public Sector,North,14/03/2023,Active,contact00826@exampletelco.co.uk,07223662488
ACC00827,Vista Finance 0827,Wholesale,Scotland,28/12/2025,Active,contact00827@exampletelco.co.uk,07446633532
ACC00828,Vista Health 0828,Public Sector,North,15/08/2024,Active,contact00828@exampletelco.co.uk,07515236871
ACC00829,Kaya Finance 0829,SME,London,12/12/2025,Active,contact00829@exampletelco.co.uk,07143014716
ACC00830,Aster Telecom 0830,Retail,London,30/03/2024,Active,contact00830@exampletelco.co.uk,07106198854
ACC00831,Vista Media 0831,SME,Scotland,03/06/2023,Active,contact00831@exampletelco.co.uk,07603527319
ACC00832,Cedar Telecom 0832,Wholesale,North,24/04/2023,Active,contact00832@exampletelco.co.uk,07928676270
ACC00833,Zenith Council 0833,Public Sector,London,19/12/2023,Ceased,contact00833@exampletelco.co.uk,07640352463
ACC00834,Bluepeak Media 0834,SME,West,06/03/2024,Active,contact00834@exampletelco.co.uk,07284206323
ACC00835,Zenith Health 0835,Public Sector,Scotland,04/02/2025,Active,contact00835@exampletelco.co.uk,07491343021
ACC00836,Oak Logistics 0836,Enterprise,South,16/05/2025,Inactive,contact00836@exampletelco.co.uk,07181440608
ACC00837,Horizon Finance 0837,SME,Wales,04/02/2024,Active,contact00837@exampletelco.co.uk,07674038334
ACC00838,Kaya Health 0838,Public Sector,Wales,08/02/2025,Active,contact00838@exampletelco.co.uk,07507879090
ACC00839,Bluepeak Media 0839,Wholesale,Wales,04/08/2025,Active,contact00839@exampletelco.co.uk,07587648124
ACC00840,Cedar Media 0840,Consumer,Midlands,05/08/2024,Active,contact00840@exampletelco.co.uk,07559808094
ACC00841,Aster Finance 0841,Enterprise,Wales,03/09/2025,Active,contact00841@exampletelco.co.uk,07624128555
ACC00842,Aster Health 0842,Public Sector,London,02/11/2023,Active,contact00842@exampletelco.co.uk,07893807642
ACC00843,Aster Finance 0843,Consumer,Wales,09/05/2025,Active,contact00843@exampletelco.co.uk,07223024796
ACC00844,Oak Logistics 0844,Retail,Midlands,13/08/2023,Active,contact00844@exampletelco.co.uk,07289596059
ACC00845,Cedar Logistics 0845,Public Sector,West,30/11/2023,Active,contact00845@exampletelco.co.uk,07928841976
ACC00846,Metro Media 0846,Enterprise,East,14/07/2025,Active,contact00846@exampletelco.co.uk,07193181105
ACC00847,Orion Telecom 0847,Wholesale,West,29/10/2025,Active,contact00847@exampletelco.co.uk,07333603310
ACC00848,Bluepeak Telecom 0848,Wholesale,Midlands,12/06/2024,Active,contact00848@exampletelco.co.uk,07363677046
ACC00849,Cedar Energy 0849,Wholesale,Scotland,06/10/2024,Active,contact00849@exampletelco.co.uk,07707722344
ACC00850,Metro Telecom 0850,SME,London,31/07/2023,Active,contact00850@exampletelco.co.uk,07682857937
ACC00851,Zenith Energy 0851,Consumer,Wales,04/09/2025,Active,contact00851@exampletelco.co.uk,07522120257
ACC00852,Orion Logistics 0852,Retail,Midlands,05/04/2023,Active,contact00852@exampletelco.co.uk,07257064795
ACC00853,Orion Energy 0853,Wholesale,Scotland,03/01/2025,Active,contact00853@exampletelco.co.uk,07559419289
ACC00854,Horizon Health 0854,Consumer,Wales,28/10/2025,Active,contact00854@exampletelco.co.uk,07721650813
ACC00855,Metro Retail 0855,SME,South,11/08/2023,Active,contact00855@exampletelco.co.uk,07194581645
ACC00856,Oak Retail 0856,Enterprise,London,29/05/2025,Ceased,contact00856@exampletelco.co.uk,07758009010
ACC00857,Orion Media 0857,Public Sector,East,20/01/2024,Active,contact00857@exampletelco.co.uk,07962943185
ACC00858,Vista Council 0858,Enterprise,Scotland,24/06/2023,Active,contact00858@exampletelco.co.uk,07842211738
ACC00859,Aster Media 0859,Wholesale,East,26/07/2024,Active,contact00859@exampletelco.co.uk,07286521285
ACC00860,Oak Telecom 0860,Wholesale,Scotland,21/11/2023,Active,contact00860@exampletelco.co.uk,07854051057
ACC00861,Zenith Finance 0861,SME,Scotland,29/05/2025,Ceased,contact00861@exampletelco.co.uk,07454125921
ACC00862,Horizon Logistics 0862,Enterprise,South,22/05/2023,Active,contact00862@exampletelco.co.uk,07112936842
ACC00863,Kaya Retail 0863,Wholesale,North,01/04/2025,Active,contact00863@exampletelco.co.uk,07957801166
ACC00864,Oak Media 0864,Wholesale,North,04/07/2025,Active,contact00864@exampletelco.co.uk,07268113320
ACC00865,Orion Retail 0865,Retail,Scotland,11/02/2023,Active,contact00865@exampletelco.co.uk,07726015443
ACC00866,Metro Logistics 0866,Consumer,South,14/06/2024,Active,contact00866@exampletelco.co.uk,07220873567
ACC00867,Metro Retail 0867,Wholesale,Wales,25/04/2024,Active,contact00867@exampletelco.co.uk,07854768453
ACC00868,Kaya Logistics 0868,Retail,London,23/09/2023,Inactive,contact00868@exampletelco.co.uk,07872332209
ACC00869,Cedar Finance 0869,SME,Midlands,30/08/2024,Active,contact00869@exampletelco.co.uk,07702128356
ACC00870,Oak Telecom 0870,Consumer,Scotland,24/11/2023,Active,contact00870@exampletelco.co.uk,07450721874
ACC00871,Orion Logistics 0871,Consumer,East,27/10/2024,Active,contact00871@exampletelco.co.uk,07371496662
ACC00872,Cedar Finance 0872,Public Sector,Wales,05/11/2024,Active,contact00872@exampletelco.co.uk,07333298847
ACC00873,Bluepeak Logistics 0873,Retail,West,11/09/2024,Active,contact00873@exampletelco.co.uk,07969576217
ACC00874,Oak Media 0874,Wholesale,Wales,08/01/2025,Active,contact00874@exampletelco.co.uk,07333832932
ACC00875,Vista Health 0875,Wholesale,Wales,25/07/2024,Active,contact00875@exampletelco.co.uk,07125409142
ACC00876,Zenith Media 0876,Enterprise,Wales,31/05/2023,Active,contact00876@exampletelco.co.uk,07787776129
ACC00877,Horizon Logistics 0877,SME,Midlands,12/04/2023,Active,contact00877@exampletelco.co.uk,07374000024
ACC00878,Vista Media 0878,SME,Wales,15/03/2024,Active,contact00878@exampletelco.co.uk,07438302461
ACC00879,Kaya Council 0879,SME,South,21/11/2025,Active,contact00879@exampletelco.co.uk,07929227876
ACC00880,Zenith Media 0880,Wholesale,Midlands,13/02/2026,Inactive,contact00880@exampletelco.co.uk,07318286796
ACC00881,Metro Energy 0881,Wholesale,Scotland,16/01/2023,Active,contact00881@exampletelco.co.uk,07362986837
ACC00882,Vista Telecom 0882,Consumer,Scotland,16/02/2023,Ceased,contact00882@exampletelco.co.uk,07349142481
ACC00883,Horizon Logistics 0883,Consumer,Wales,29/01/2025,Active,contact00883@exampletelco.co.uk,07696575059
ACC00884,Oak Telecom 0884,Enterprise,Wales,05/07/2023,Active,contact00884@exampletelco.co.uk,07367888406
ACC00885,Kaya Health 0885,Wholesale,Scotland,04/07/2024,Active,contact00885@exampletelco.co.uk,07656688815
ACC00886,Orion Council 0886,SME,South,09/10/2024,Active,contact00886@exampletelco.co.uk,07594184836
ACC00887,Vista Finance 0887,Public Sector,South,04/07/2025,Inactive,contact00887@exampletelco.co.uk,07536966713
ACC00888,Aster Council 0888,Wholesale,Scotland,07/10/2025,Ceased,contact00888@exampletelco.co.uk,07472889401
ACC00889,Zenith Telecom 0889,Retail,South,23/01/2026,Active,contact00889@exampletelco.co.uk,07998549819
ACC00890,Zenith Media 0890,SME,Midlands,15/09/2024,Active,contact00890@exampletelco.co.uk,07437033265
ACC00891,Kaya Telecom 0891,Retail,South,17/02/2026,Ceased,contact00891@exampletelco.co.uk,07611966555
ACC00892,Kaya Logistics 0892,SME,London,26/11/2023,Active,contact00892@exampletelco.co.uk,07195943659
ACC00893,Aster Health 0893,Enterprise,Scotland,17/07/2023,Inactive,contact00893@exampletelco.co.uk,07169141148
ACC00894,Kaya Health 0894,Public Sector,West,15/11/2024,Active,contact00894@exampletelco.co.uk,07307298061
ACC00895,Aster Logistics 0895,Consumer,Wales,12/08/2024,Active,contact00895@exampletelco.co.uk,07905981689
ACC00896,Bluepeak Telecom 0896,Retail,Scotland,14/10/2023,Active,contact00896@exampletelco.co.uk,07934398906
ACC00897,Aster Energy 0897,Wholesale,Midlands,27/06/2024,Active,contact00897@exampletelco.co.uk,07174711179
ACC00898,Horizon Media 0898,Enterprise,Wales,11/07/2023,Active,contact00898@exampletelco.co.uk,07603879251
ACC00899,Metro Energy 0899,Consumer,London,24/09/2023,Active,contact00899@exampletelco.co.uk,07821683682
ACC00900,Zenith Telecom 0900,Consumer,Midlands,21/01/2024,Active,contact00900@exampletelco.co.uk,07305275220
ACC00901,Zenith Retail 0901,Wholesale,Midlands,24/04/2025,Active,contact00901@exampletelco.co.uk,07148547229
ACC00902,Aster Finance 0902,SME,Midlands,29/05/2024,Active,contact00902@exampletelco.co.uk,07181106168
ACC00903,Oak Energy 0903,Public Sector,Midlands,14/02/2024,Active,contact00903@exampletelco.co.uk,07850540778
ACC00904,Oak Council 0904,Public Sector,Scotland,16/07/2025,Active,contact00904@exampletelco.co.uk,07788701543
ACC00905,Aster Finance 0905,Retail,London,30/11/2023,Active,contact00905@exampletelco.co.uk,07995149327
ACC00906,Metro Council 0906,Public Sector,North,30/04/2024,Active,contact00906@exampletelco.co.uk,07449019689
ACC00907,Oak Telecom 0907,Enterprise,London,21/05/2025,Active,contact00907@exampletelco.co.uk,07342855946
ACC00908,Aster Energy 0908,Wholesale,West,27/11/2024,Active,contact00908@exampletelco.co.uk,07232903094
ACC00909,Aster Energy 0909,Wholesale,Midlands,23/08/2024,Active,contact00909@exampletelco.co.uk,07602719064
ACC00910,Oak Telecom 0910,Wholesale,East,24/02/2023,Active,contact00910@exampletelco.co.uk,07719521971
ACC00911,Bluepeak Telecom 0911,Consumer,Scotland,20/11/2024,Active,contact00911@exampletelco.co.uk,07525506087
ACC00912,Vista Health 0912,Consumer,London,19/01/2023,Ceased,contact00912@exampletelco.co.uk,07754600508
ACC00913,Zenith Finance 0913,Public Sector,Midlands,27/12/2023,Active,contact00913@exampletelco.co.uk,07288265215
ACC00914,Orion Telecom 0914,Public Sector,East,23/01/2024,Inactive,contact00914@exampletelco.co.uk,07434712368
ACC00915,Oak Finance 0915,Enterprise,Midlands,07/03/2025,Active,contact00915@exampletelco.co.uk,07196478170
ACC00916,Metro Energy 0916,Retail,Midlands,10/02/2026,Active,contact00916@exampletelco.co.uk,07364550909
ACC00917,Bluepeak Health 0917,Public Sector,South,25/05/2025,Active,contact00917@exampletelco.co.uk,07978512882
ACC00918,Cedar Energy 0918,Retail,North,11/11/2024,Active,contact00918@exampletelco.co.uk,07762603229
ACC00919,Zenith Telecom 0919,Retail,South,18/11/2024,Active,contact00919@exampletelco.co.uk,07115115080
ACC00920,Bluepeak Energy 0920,Retail,South,25/07/2023,Active,contact00920@exampletelco.co.uk,07773979518
ACC00921,Zenith Energy 0921,SME,London,18/02/2026,Active,contact00921@exampletelco.co.uk,07717683220
ACC00922,Bluepeak Media 0922,Public Sector,Midlands,12/03/2024,Active,contact00922@exampletelco.co.uk,07117871313
ACC00923,Metro Finance 0923,Consumer,West,19/09/2023,Inactive,contact00923@exampletelco.co.uk,07381813234
ACC00924,Cedar Retail 0924,Public Sector,West,06/05/2024,Ceased,contact00924@exampletelco.co.uk,07891226939
ACC00925,Oak Logistics 0925,Consumer,Scotland,10/11/2023,Active,contact00925@exampletelco.co.uk,07511948563
ACC00926,Zenith Media 0926,Consumer,West,31/05/2024,Active,contact00926@exampletelco.co.uk,07827227218
ACC00927,Zenith Retail 0927,Public Sector,North,05/04/2025,Active,contact00927@exampletelco.co.uk,07462313672
ACC00928,Bluepeak Telecom 0928,Enterprise,Scotland,02/10/2023,Active,contact00928@exampletelco.co.uk,07392649909
ACC00929,Bluepeak Telecom 0929,Consumer,Midlands,20/12/2023,Active,contact00929@exampletelco.co.uk,07958472316
ACC00930,Zenith Council 0930,Retail,Wales,17/08/2025,Inactive,contact00930@exampletelco.co.uk,07593334633
ACC00931,Oak Telecom 0931,Retail,Scotland,06/04/2025,Active,contact00931@exampletelco.co.uk,07576043777
ACC00932,Bluepeak Retail 0932,Consumer,East,26/12/2023,Active,contact00932@exampletelco.co.uk,07465122406
ACC00933,Zenith Logistics 0933,SME,South,12/05/2025,Inactive,contact00933@exampletelco.co.uk,07808958783
ACC00934,Cedar Logistics 0934,Enterprise,East,14/01/2024,Inactive,contact00934@exampletelco.co.uk,07290445181
ACC00935,Bluepeak Energy 0935,Public Sector,Wales,25/12/2023,Ceased,contact00935@exampletelco.co.uk,07775593659
ACC00936,Cedar Finance 0936,Retail,Midlands,07/01/2024,Active,contact00936@exampletelco.co.uk,07843947510
ACC00937,Cedar Health 0937,Wholesale,North,31/08/2024,Inactive,contact00937@exampletelco.co.uk,07805707847
ACC00938,Cedar Media 0938,Consumer,East,30/11/2023,Active,contact00938@exampletelco.co.uk,07848524727
ACC00939,Horizon Council 0939,Consumer,Scotland,24/04/2023,Ceased,contact00939@exampletelco.co.uk,07110318298
ACC00940,Vista Finance 0940,Retail,West,21/06/2024,Active,contact00940@exampletelco.co.uk,07566837259
ACC00941,Orion Finance 0941,SME,London,16/08/2025,Active,contact00941@exampletelco.co.uk,07901301156
ACC00942,Zenith Finance 0942,Public Sector,South,03/12/2025,Active,contact00942@exampletelco.co.uk,07794481643
ACC00943,Kaya Media 0943,Public Sector,South,06/02/2024,Active,contact00943@exampletelco.co.uk,07209301454
ACC00944,Vista Logistics 0944,Consumer,West,10/04/2025,Active,contact00944@exampletelco.co.uk,07128409104
ACC00945,Zenith Finance 0945,Public Sector,Scotland,03/05/2025,Active,contact00945@exampletelco.co.uk,07821170579
ACC00946,Kaya Finance 0946,Wholesale,Scotland,10/05/2023,Active,contact00946@exampletelco.co.uk,07982538271
ACC00947,Vista Retail 0947,Public Sector,South,19/05/2023,Active,contact00947@exampletelco.co.uk,07276497571
ACC00948,Cedar Logistics 0948,Retail,Scotland,17/10/2024,Active,contact00948@exampletelco.co.uk,07959764262
ACC00949,Oak Telecom 0949,Retail,South,03/12/2024,Active,contact00949@exampletelco.co.uk,07239936595
ACC00950,Cedar Finance 0950,Enterprise,North,24/03/2023,Ceased,contact00950@exampletelco.co.uk,07715709134
ACC00951,Cedar Telecom 0951,Wholesale,North,04/11/2023,Active,contact00951@exampletelco.co.uk,07538560474
ACC00952,Cedar Retail 0952,Wholesale,South,23/01/2025,Active,contact00952@exampletelco.co.uk,07950483054
ACC00953,Oak Health 0953,Wholesale,Wales,12/01/2026,Ceased,contact00953@exampletelco.co.uk,07652372241
ACC00954,Bluepeak Logistics 0954,SME,Scotland,23/08/2023,Active,contact00954@exampletelco.co.uk,07151889263
ACC00955,Kaya Retail 0955,SME,South,17/06/2023,Active,contact00955@exampletelco.co.uk,07574090229
ACC00956,Orion Telecom 0956,Retail,South,30/05/2023,Active,contact00956@exampletelco.co.uk,07151859953
ACC00957,Vista Logistics 0957,Consumer,Wales,10/05/2025,Active,contact00957@exampletelco.co.uk,07736398031
ACC00958,Vista Retail 0958,SME,West,28/11/2023,Active,contact00958@exampletelco.co.uk,07963872342
ACC00959,Metro Health 0959,SME,East,05/01/2025,Active,contact00959@exampletelco.co.uk,07352634015
ACC00960,Metro Health 0960,Retail,South,04/09/2023,Active,contact00960@exampletelco.co.uk,07270161968
ACC00961,Vista Health 0961,Public Sector,South,04/03/2024,Ceased,contact00961@exampletelco.co.uk,07638315116
ACC00962,Aster Logistics 0962,SME,East,04/09/2025,Active,contact00962@exampletelco.co.uk,07890399651
ACC00963,Aster Health 0963,Consumer,West,27/05/2023,Active,contact00963@exampletelco.co.uk,07873795467
ACC00964,Orion Retail 0964,Enterprise,Wales,12/02/2026,Active,contact00964@exampletelco.co.uk,07826299407
ACC00965,Kaya Council 0965,Enterprise,South,28/06/2023,Active,contact00965@exampletelco.co.uk,07695809543
ACC00966,Vista Finance 0966,Consumer,South,15/02/2025,Active,contact00966@exampletelco.co.uk,07970840830
ACC00967,Vista Finance 0967,SME,London,16/03/2024,Active,contact00967@exampletelco.co.uk,07704190337
ACC00968,Oak Energy 0968,Enterprise,North,10/01/2025,Active,contact00968@exampletelco.co.uk,07823440770
ACC00969,Zenith Retail 0969,Wholesale,East,28/01/2023,Active,contact00969@exampletelco.co.uk,07302147413
ACC00970,Kaya Energy 0970,SME,East,22/01/2024,Active,contact00970@exampletelco.co.uk,07424974076
ACC00971,Orion Finance 0971,Consumer,Wales,28/03/2025,Inactive,contact00971@exampletelco.co.uk,07590850247
ACC00972,Aster Logistics 0972,Public Sector,Wales,24/06/2025,Inactive,contact00972@exampletelco.co.uk,07873259723
ACC00973,Kaya Energy 0973,Consumer,West,20/01/2026,Active,contact00973@exampletelco.co.uk,07113153126
ACC00974,Oak Logistics 0974,Consumer,Wales,19/08/2025,Active,contact00974@exampletelco.co.uk,07455902204
ACC00975,Metro Health 0975,Wholesale,North,30/01/2024,Inactive,contact00975@exampletelco.co.uk,07969828179
ACC00976,Horizon Retail 0976,Public Sector,Midlands,08/01/2025,Active,contact00976@exampletelco.co.uk,07520481138
ACC00977,Aster Telecom 0977,Consumer,Scotland,04/05/2024,Active,contact00977@exampletelco.co.uk,07817463471
ACC00978,Vista Council 0978,Public Sector,South,16/04/2025,Inactive,contact00978@exampletelco.co.uk,07234005114
ACC00979,Aster Telecom 0979,Consumer,Wales,01/12/2024,Active,contact00979@exampletelco.co.uk,07559877879
ACC00980,Aster Telecom 0980,Wholesale,South,14/04/2024,Active,contact00980@exampletelco.co.uk,07618045450
ACC00981,Orion Energy 0981,Enterprise,Scotland,23/06/2025,Ceased,contact00981@exampletelco.co.uk,07349911411
ACC00982,Cedar Council 0982,Public Sector,London,21/12/2023,Active,contact00982@exampletelco.co.uk,07655210894
ACC00983,Oak Logistics 0983,Consumer,North,27/03/2024,Active,contact00983@exampletelco.co.uk,07592727177
ACC00984,Zenith Media 0984,Enterprise,Wales,16/04/2023,Active,contact00984@exampletelco.co.uk,07599996387
ACC00985,Aster Telecom 0985,Retail,Scotland,09/02/2026,Active,contact00985@exampletelco.co.uk,07583487352
ACC00986,Vista Telecom 0986,SME,Scotland,10/01/2026,Active,contact00986@exampletelco.co.uk,07517808613
ACC00987,Zenith Telecom 0987,SME,North,20/12/2023,Active,contact00987@exampletelco.co.uk,07989305954
ACC00988,Oak Retail 0988,Public Sector,Wales,21/12/2024,Active,contact00988@exampletelco.co.uk,07868008822
ACC00989,Vista Health 0989,Consumer,Wales,11/06/2024,Active,contact00989@exampletelco.co.uk,07722516624
ACC00990,Bluepeak Retail 0990,Consumer,West,19/09/2023,Active,contact00990@exampletelco.co.uk,07966599376
ACC00991,Cedar Health 0991,Enterprise,Midlands,12/12/2024,Active,contact00991@exampletelco.co.uk,07832529077
ACC00992,Vista Health 0992,Enterprise,Scotland,24/01/2026,Inactive,contact00992@exampletelco.co.uk,07449506924
ACC00993,Zenith Logistics 0993,Wholesale,Wales,10/02/2024,Inactive,contact00993@exampletelco.co.uk,07127164120
ACC00994,Zenith Logistics 0994,Retail,Scotland,07/06/2023,Active,contact00994@exampletelco.co.uk,07369455432
