order_id,account_id,asset_id,order_date,order_type,quantity,unit_price,order_status,total_price
ORD00976,ACC00250,AST00976,28/04/2023,Modify,1,27.75,Completed,27.75
ORD00977,ACC00904,AST00977,07/05/2025,Cease,1,23.12,Completed,23.12
ORD00978,ACC00499,AST00978,28/03/2026,New Installation,1,32.0,Completed,32.0
ORD00979,ACC00043,AST00979,26/08/2023,Transfer,5,40.5,Completed,202.5
ORD00980,ACC00071,AST00980,18/05/2023,Modify,2,11.88,Completed,23.76
ORD00981,ACC00126,AST00981,27/02/2025,Modify,1,180.0,Completed,180.0
ORD00982,ACC00208,AST00982,06/08/2024,New Installation,1,18.5,Completed,18.5
ORD00983,ACC00910,AST00983,29/03/2026,Transfer,1,165.0,Completed,165.0
ORD00984,ACC00065,AST00984,05/09/2025,Cease,1,40.0,Completed,40.0
ORD00985,ACC00594,AST00985,25/05/2024,Cease,3,38.0,Open,114.0
ORD00986,ACC00804,AST00986,07/11/2024,Transfer,5,26.4,Completed,132.0
ORD00987,ACC00697,AST00987,23/09/2025,Upgrade,10,20.35,Completed,203.5
ORD00988,ACC00588,AST00988,03/07/2024,Cease,5,242.0,Completed,1210.0
ORD00989,ACC00880,AST00989,04/07/2023,Upgrade,1,17.5,Completed,17.5
ORD00990,ACC00973,AST00990,12/10/2023,Cease,1,187.5,In Progress,187.5
ORD00991,ACC00446,AST00991,05/04/2024,Cease,5,34.2,Open,171.0
ORD00992,ACC00693,AST00992,16/06/2025,Transfer,10,57.0,Completed,570.0
ORD00993,ACC00889,AST00993,10/03/2024,New Installation,2,15.4,Completed,30.8
ORD00994,ACC00683,AST00994,08/11/2023,Upgrade,2,67.5,Completed,135.0
ORD00995,ACC00094,AST00995,07/06/2024,Cease,3,270.0,Completed,810.0
ORD00996,ACC00869,AST00996,10/03/2026,Modify,1,24.0,Completed,24.0
ORD00997,ACC00634,AST00997,11/02/2024,Modify,10,11.88,Completed,118.8
ORD00998,ACC00046,AST00998,30/05/2023,Upgrade,5,40.5,Completed,202.5
ORD00999,ACC00314,AST00999,04/04/2024,New Installation,10,30.0,Open,300.0
ORD01000,ACC00643,AST01000,02/01/2025,Cease,1,18.5,Completed,18.5
ORD01001,ACC00838,AST01001,12/06/2025,New Installation,10,67.5,Completed,675.0
ORD01002,ACC00827,AST01002,29/07/2025,Modify,3,187.5,In Progress,562.5
ORD01003,ACC00911,AST01003,05/03/2025,Cease,10,23.12,Completed,231.2
ORD01004,ACC00931,AST01004,29/08/2024,New Installation,1,275.0,Completed,275.0
ORD01005,ACC00109,AST01005,17/11/2023,Modify,1,34.2,Completed,34.2
ORD01006,ACC00961,AST01006,22/09/2024,New Installation,2,14.0,Completed,28.0
ORD01007,ACC00103,AST01007,06/06/2024,New Installation,5,32.0,In Progress,160.0
ORD01008,ACC00494,AST01008,19/10/2024,Modify,3,330.0,Completed,990.0
ORD01009,ACC00487,AST01009,09/09/2024,Cease,1,14.0,Open,14.0
ORD01010,ACC00933,AST01010,17/09/2024,Modify,2,57.0,Completed,114.0
ORD01011,ACC00918,AST01011,16/04/2023,New Installation,2,9.5,Completed,19.0
ORD01012,ACC00885,AST01012,11/05/2025,New Installation,1,16.65,Open,16.65
ORD01013,ACC00204,AST01013,03/10/2025,Transfer,10,198.0,Completed,1980.0
ORD01014,ACC00970,AST01014,21/01/2024,Upgrade,3,225.0,Completed,675.0
ORD01015,ACC00591,AST01015,13/03/2025,Upgrade,3,24.0,Completed,72.0
ORD01016,ACC00368,AST01016,12/01/2026,New Installation,5,45.0,Completed,225.0
ORD01017,ACC00884,AST01017,17/07/2024,New Installation,5,162.0,Completed,810.0
ORD01018,ACC00120,AST01018,06/09/2023,New Installation,10,330.0,In Progress,3300.0
ORD01019,ACC00024,AST01019,09/10/2023,Cease,2,15.4,Completed,30.8
ORD01020,ACC00692,AST01020,20/06/2023,Upgrade,10,21.0,Completed,210.0
ORD01021,ACC00462,AST01021,28/01/2024,Modify,2,150.0,Completed,300.0
ORD01022,ACC00635,AST01022,05/06/2023,Modify,3,10.45,Completed,31.35
ORD01023,ACC00595,AST01023,01/02/2026,Cease,2,49.5,Completed,99.0
ORD01024,ACC00769,AST01024,24/10/2023,New Installation,3,27.75,Completed,83.25
ORD01025,ACC00243,AST01025,20/08/2023,Modify,1,18.5,Completed,18.5
ORD01026,ACC00784,AST01026,06/12/2025,Upgrade,2,30.0,Completed,60.0
ORD01027,ACC00420,AST01027,21/10/2023,Modify,1,35.2,Completed,35.2
ORD01028,ACC00032,AST01028,25/01/2024,Transfer,10,36.0,Open,360.0
ORD01029,ACC00653,AST01029,25/08/2025,Cease,1,24.0,Completed,24.0
ORD01030,ACC00485,AST01030,14/09/2025,Cease,1,8.55,Completed,8.55
ORD01031,ACC00661,AST01031,14/09/2024,Modify,1,40.5,Completed,40.5
ORD01032,ACC00853,AST01032,25/04/2024,Cease,1,150.0,In Progress,150.0
ORD01033,ACC00916,AST01033,18/01/2025,Upgrade,10,36.0,Completed,360.0
ORD01034,ACC00120,AST01034,19/06/2024,Modify,5,47.5,Open,237.5
ORD01035,ACC00258,AST01035,01/05/2023,Upgrade,5,48.0,Completed,240.0
ORD01036,ACC00806,AST01036,14/12/2023,Modify,5,36.0,Completed,180.0
ORD01037,ACC00535,AST01037,27/04/2024,Transfer,1,57.0,Completed,57.0
ORD01038,ACC00831,AST01038,16/08/2024,Cease,1,8.55,Completed,8.55
ORD01039,ACC00213,AST01039,03/09/2025,New Installation,3,8.55,Completed,25.65
ORD01040,ACC00460,AST01040,24/07/2024,Upgrade,1,198.0,Completed,198.0
ORD01041,ACC00162,AST01041,23/07/2025,New Installation,1,28.8,In Progress,28.8
ORD01042,ACC00617,AST01042,15/03/2025,New Installation,2,135.0,Completed,270.0
ORD01043,ACC00172,AST01043,26/07/2023,New Installation,2,38.0,Open,76.0
ORD01044,ACC00700,AST01044,23/09/2024,Transfer,10,198.0,Open,1980.0
ORD01045,ACC00077,AST01045,11/02/2026,Upgrade,2,187.5,Completed,375.0
ORD01046,ACC00189,AST01046,12/01/2023,Modify,5,14.0,Completed,70.0
ORD01047,ACC00885,AST01047,02/04/2026,New Installation,1,27.75,In Progress,27.75
ORD01048,ACC00853,AST01048,06/09/2023,New Installation,1,67.5,Completed,67.5
ORD01049,ACC00320,AST01049,03/05/2023,Modify,2,14.25,Completed,28.5
ORD01050,ACC00225,AST01050,06/10/2025,Transfer,1,17.5,Completed,17.5
ORD01051,ACC00812,AST01051,26/09/2024,Transfer,1,198.0,Completed,198.0
ORD01052,ACC00552,AST01052,21/05/2025,Cease,5,34.2,In Progress,171.0
ORD01053,ACC00463,AST01053,03/11/2024,Cease,10,198.0,In Progress,1980.0
ORD01054,ACC00224,AST01054,22/06/2025,Modify,2,23.12,Completed,46.24
ORD01055,ACC00494,AST01055,17/10/2025,New Installation,3,8.55,Completed,25.65
ORD01056,ACC00388,AST01056,12/09/2023,New Installation,1,17.5,Completed,17.5
ORD01057,ACC00147,AST01057,13/07/2024,Cease,3,11.88,Completed,35.64
ORD01058,ACC00934,AST01058,08/08/2024,Modify,3,48.0,Completed,144.0
ORD01059,ACC00898,AST01059,10/01/2026,Upgrade,1,41.8,Completed,41.8
ORD01060,ACC00480,AST01060,23/06/2024,Transfer,1,45.0,Completed,45.0
ORD01061,ACC00262,AST01061,12/12/2024,Cease,1,45.0,Completed,45.0
ORD01062,ACC00287,AST01062,09/10/2024,Modify,3,198.0,Open,594.0
ORD01063,ACC00664,AST01063,27/11/2024,Cease,3,150.0,Completed,450.0
ORD01064,ACC00503,AST01064,10/12/2023,New Installation,3,57.0,In Progress,171.0
ORD01065,ACC00104,AST01065,31/08/2025,Transfer,1,20.35,Open,20.35
ORD01066,ACC00436,AST01066,26/11/2023,Upgrade,1,14.25,Completed,14.25
ORD01067,ACC00178,AST01067,24/06/2023,Cease,1,24.0,Completed,24.0
ORD01068,ACC00791,AST01068,14/08/2023,Transfer,3,23.12,Completed,69.36
ORD01069,ACC00067,AST01069,08/03/2023,Cease,3,14.25,Completed,42.75
ORD01070,ACC00614,AST01070,12/07/2025,Modify,2,14.25,Completed,28.5
ORD01071,ACC00939,AST01071,03/08/2025,Cease,1,23.12,Completed,23.12
ORD01072,ACC00941,AST01072,06/09/2023,Modify,5,40.0,Open,200.0
ORD01073,ACC00647,AST01073,30/04/2024,New Installation,1,45.0,Completed,45.0
ORD01074,ACC00241,AST01074,28/12/2023,Cease,1,165.0,Completed,165.0
ORD01075,ACC00773,AST01075,02/01/2024,Transfer,5,275.0,Open,1375.0
ORD01076,ACC00378,AST01076,23/03/2024,Cease,10,21.0,Completed,210.0
ORD01077,ACC00387,AST01077,02/08/2024,Cease,1,225.0,Completed,225.0
ORD01078,ACC00088,AST01078,20/09/2024,Modify,3,220.0,Completed,660.0
ORD01079,ACC00164,AST01079,27/05/2025,Modify,2,36.0,In Progress,72.0
ORD01080,ACC00785,AST01080,28/03/2023,Upgrade,5,17.5,Completed,87.5
ORD01081,ACC00229,AST01081,16/03/2023,New Installation,5,20.35,Completed,101.75
ORD01082,ACC00892,AST01082,12/04/2023,Upgrade,1,41.8,Completed,41.8
ORD01083,ACC00403,AST01083,14/05/2024,Cease,1,45.0,Completed,45.0
ORD01084,ACC00253,AST01084,11/09/2023,Modify,3,21.6,Completed,64.8
ORD01085,ACC00823,AST01085,10/01/2025,Modify,3,34.2,In Progress,102.6
ORD01086,ACC00997,AST01086,15/02/2026,New Installation,10,20.35,Completed,203.5
ORD01087,ACC00098,AST01087,22/12/2023,Modify,3,24.0,Completed,72.0
ORD01088,ACC00866,AST01088,20/06/2023,New Installation,1,162.0,Completed,162.0
ORD01089,ACC00305,AST01089,07/09/2024,Cease,2,150.0,Completed,300.0
ORD01090,ACC00274,AST01090,08/01/2024,Upgrade,5,30.0,Completed,150.0
ORD01091,ACC00113,AST01091,16/04/2023,Cease,5,26.4,Open,132.0
ORD01092,ACC00666,AST01092,28/11/2023,Transfer,1,14.0,Completed,14.0
ORD01093,ACC00447,AST01093,27/03/2024,New Installation,10,40.5,Completed,405.0
ORD01094,ACC00540,AST01094,12/07/2024,Cease,1,18.5,In Progress,18.5
ORD01095,ACC00219,AST01095,17/05/2025,Transfer,1,270.0,Completed,270.0
ORD01096,ACC00965,AST01096,19/07/2023,Cease,10,47.5,Completed,475.0
ORD01097,ACC00994,AST01097,09/12/2024,Cease,3,16.65,Completed,49.95
ORD01098,ACC00687,AST01098,24/08/2024,Modify,1,41.8,Completed,41.8
ORD01099,ACC00479,AST01099,11/12/2025,New Installation,10,330.0,In Progress,3300.0
ORD01100,ACC00503,AST01100,30/03/2024,Transfer,3,225.0,Completed,675.0
ORD01101,ACC00306,AST01101,18/10/2023,Cease,1,57.0,Completed,57.0
ORD01102,ACC00541,AST01102,26/05/2024,Upgrade,1,12.6,Completed,12.6
ORD01103,ACC00379,AST01103,18/01/2026,Upgrade,2,40.5,Completed,81.0
ORD01104,ACC00192,AST01104,27/06/2024,Transfer,5,8.55,Open,42.75
ORD01105,ACC00715,AST01105,21/03/2024,Transfer,5,180.0,Completed,900.0
ORD01106,ACC00893,AST01106,26/03/2026,Upgrade,1,275.0,Completed,275.0
ORD01107,ACC00529,AST01107,25/09/2023,Upgrade,3,330.0,Completed,990.0
ORD01108,ACC00243,AST01108,13/08/2023,Transfer,10,40.5,Completed,405.0
ORD01109,ACC00130,AST01109,15/06/2023,Transfer,1,187.5,Completed,187.5
ORD01110,ACC00225,AST01110,21/12/2023,Transfer,10,16.65,Open,166.5
ORD01111,ACC00370,AST01111,08/05/2025,Modify,5,18.5,Completed,92.5
ORD01112,ACC00193,AST01112,07/12/2023,Transfer,1,180.0,Completed,180.0
ORD01113,ACC00133,AST01113,26/02/2026,Cease,3,47.5,Completed,142.5
ORD01114,ACC00051,AST01114,04/05/2024,Upgrade,1,38.0,Completed,38.0
ORD01115,ACC00714,AST01115,22/01/2023,Upgrade,1,23.12,In Progress,23.12
ORD01116,ACC00283,AST01116,10/04/2023,Upgrade,3,330.0,Completed,990.0
ORD01117,ACC00815,AST01117,07/09/2024,Modify,10,23.12,Completed,231.2
ORD01118,ACC00130,AST01118,06/12/2023,Upgrade,5,67.5,Completed,337.5
ORD01119,ACC00117,AST01119,28/02/2025,Transfer,2,14.25,Open,28.5
ORD01120,ACC00380,AST01120,25/02/2024,Modify,1,330.0,Completed,330.0
ORD01121,ACC00036,AST01121,17/10/2025,Upgrade,10,56.25,Completed,562.5
ORD01122,ACC00138,AST01122,22/08/2025,Modify,3,225.0,Completed,675.0
ORD01123,ACC00521,AST01123,01/07/2023,Upgrade,10,165.0,In Progress,1650.0
ORD01124,ACC00278,AST01124,14/09/2025,Upgrade,10,57.0,In Progress,570.0
ORD01125,ACC00495,AST01125,30/01/2025,New Installation,5,11.88,Completed,59.4
ORD01126,ACC00008,AST01126,15/11/2025,Cease,1,8.55,Completed,8.55
ORD01127,ACC00535,AST01127,07/12/2024,New Installation,1,56.25,Completed,56.25
ORD01128,ACC00224,AST01128,20/08/2024,Cease,2,8.55,Completed,17.1
ORD01129,ACC00162,AST01129,03/04/2024,Transfer,1,40.5,Completed,40.5
ORD01130,ACC00079,AST01130,29/04/2025,Cease,2,47.5,In Progress,95.0
ORD01131,ACC00499,AST01131,09/06/2024,Transfer,3,275.0,Completed,825.0
ORD01132,ACC00750,AST01132,05/05/2025,New Installation,5,24.0,In Progress,120.0
ORD01133,ACC00616,AST01133,19/08/2024,New Installation,10,28.8,Completed,288.0
ORD01134,ACC00556,AST01134,25/09/2023,Cease,10,10.45,In Progress,104.5
ORD01135,ACC00363,AST01135,08/05/2025,Modify,3,165.0,Completed,495.0
ORD01136,ACC00758,AST01136,11/10/2025,New Installation,3,40.5,Completed,121.5
ORD01137,ACC00805,AST01137,22/02/2026,Upgrade,3,35.2,Completed,105.6
ORD01138,ACC00524,AST01138,10/07/2025,Upgrade,1,21.6,Completed,21.6
ORD01139,ACC00062,AST01139,12/03/2023,Upgrade,3,49.5,Completed,148.5
ORD01140,ACC00176,AST01140,13/03/2024,New Installation,3,275.0,Completed,825.0
ORD01141,ACC00100,AST01141,16/05/2024,Cease,1,275.0,Completed,275.0
ORD01142,ACC00585,AST01142,09/02/2025,Transfer,1,40.0,In Progress,40.0
ORD01143,ACC00473,AST01143,05/06/2024,New Installation,3,28.8,Completed,86.4
ORD01144,ACC00523,AST01144,02/03/2025,New Installation,5,270.0,Completed,1350.0
ORD01145,ACC00294,AST01145,31/03/2023,Cease,5,11.88,Open,59.4
ORD01146,ACC00491,AST01146,05/12/2023,Upgrade,1,27.75,Completed,27.75
ORD01147,ACC00884,AST01147,01/04/2023,Transfer,1,162.0,Completed,162.0
ORD01148,ACC00329,AST01148,02/03/2026,Cease,2,198.0,Completed,396.0
ORD01149,ACC00336,AST01149,14/05/2023,New Installation,1,26.4,In Progress,26.4
ORD01150,ACC00279,AST01150,23/09/2025,Transfer,3,41.8,Completed,125.4
ORD01151,ACC00343,AST01151,25/07/2024,Cease,1,198.0,Completed,198.0
ORD01152,ACC00942,AST01152,29/05/2025,New Installation,1,45.0,In Progress,45.0
ORD01153,ACC00158,AST01153,18/02/2024,Modify,1,12.6,Completed,12.6
ORD01154,ACC00826,AST01154,16/08/2025,Upgrade,5,32.0,Completed,160.0
ORD01155,ACC00695,AST01155,02/06/2023,Modify,1,32.0,In Progress,32.0
ORD01156,ACC00989,AST01156,20/10/2024,Cease,1,330.0,Completed,330.0
ORD01157,ACC00921,AST01157,06/04/2023,Transfer,10,10.45,Completed,104.5
ORD01158,ACC00643,AST01158,16/03/2023,Upgrade,10,18.5,Completed,185.0
ORD01159,ACC00505,AST01159,12/03/2024,Transfer,10,23.12,Open,231.2
ORD01160,ACC00462,AST01160,11/01/2026,Upgrade,10,220.0,Completed,2200.0
ORD01161,ACC00595,AST01161,25/07/2025,New Installation,2,14.25,Open,28.5
ORD01162,ACC00755,AST01162,17/10/2023,Cease,3,15.4,Completed,46.2
ORD01163,ACC00218,AST01163,08/07/2023,Upgrade,5,270.0,Completed,1350.0
ORD01164,ACC00911,AST01164,04/10/2024,Modify,5,15.4,Completed,77.0
ORD01165,ACC00258,AST01165,09/06/2025,Modify,1,187.5,Completed,187.5
ORD01166,ACC00849,AST01166,13/09/2023,Modify,3,14.25,Completed,42.75
ORD01167,ACC00050,AST01167,02/03/2023,New Installation,1,49.5,Completed,49.5
ORD01168,ACC00538,AST01168,12/11/2025,Cease,5,150.0,Completed,750.0
ORD01169,ACC00946,AST01169,18/04/2025,Cease,5,30.0,Open,150.0
ORD01170,ACC00993,AST01170,22/02/2025,New Installation,2,49.5,Completed,99.0
ORD01171,ACC00693,AST01171,12/05/2025,Upgrade,1,38.0,Completed,38.0
ORD01172,ACC00367,AST01172,04/03/2024,New Installation,5,30.0,Completed,150.0
ORD01173,ACC00541,AST01173,10/06/2025,Transfer,2,198.0,Open,396.0
ORD01174,ACC00823,AST01174,09/03/2026,Cease,1,198.0,Completed,198.0
ORD01175,ACC00182,AST01175,24/02/2025,Modify,1,15.4,Completed,15.4
ORD01176,ACC00695,AST01176,26/12/2023,New Installation,5,198.0,Completed,990.0
ORD01177,ACC00361,AST01177,28/05/2024,Upgrade,3,8.55,Completed,25.65
ORD01178,ACC00460,AST01178,05/03/2026,New Installation,3,49.5,Completed,148.5
ORD01179,ACC00308,AST01179,07/01/2025,New Installation,1,8.55,Completed,8.55
ORD01180,ACC00656,AST01180,22/06/2025,New Installation,5,47.5,Completed,237.5
ORD01181,ACC00256,AST01181,25/06/2023,Transfer,1,18.5,Completed,18.5
ORD01182,ACC00051,AST01182,01/04/2024,Transfer,10,32.0,Completed,320.0
ORD01183,ACC00918,AST01183,15/03/2025,Upgrade,1,67.5,Completed,67.5
ORD01184,ACC00251,AST01184,13/04/2023,New Installation,3,32.0,Completed,96.0
ORD01185,ACC00357,AST01185,15/01/2026,Cease,10,47.5,Completed,475.0
ORD01186,ACC00187,AST01186,11/02/2026,Modify,5,23.12,Completed,115.6
ORD01187,ACC00491,AST01187,21/04/2023,New Installation,1,47.5,Completed,47.5
ORD01188,ACC00267,AST01188,19/12/2023,Modify,10,16.65,Completed,166.5
ORD01189,ACC00394,AST01189,22/10/2023,Cease,3,225.0,Completed,675.0
ORD01190,ACC00246,AST01190,05/11/2024,Transfer,1,23.12,Open,23.12
ORD01191,ACC00475,AST01191,12/09/2024,Transfer,3,135.0,Completed,405.0
ORD01192,ACC00788,AST01192,08/08/2023,Modify,1,45.0,In Progress,45.0
ORD01193,ACC00798,AST01193,26/07/2025,Transfer,2,242.0,Completed,484.0
ORD01194,ACC00295,AST01194,08/11/2024,New Installation,1,23.12,Completed,23.12
ORD01195,ACC00537,AST01195,05/02/2025,Upgrade,1,56.25,Open,56.25
ORD01196,ACC00300,AST01196,06/06/2025,Transfer,1,8.55,Completed,8.55
ORD01197,ACC00679,AST01197,12/11/2024,New Installation,10,24.0,Completed,240.0
ORD01198,ACC00836,AST01198,25/11/2023,Cease,5,9.5,Open,47.5
ORD01199,ACC00291,AST01199,22/03/2023,Upgrade,3,38.0,In Progress,114.0
ORD01200,ACC00925,AST01200,20/07/2024,Cease,5,48.0,Completed,240.0
ORD01201,ACC00214,AST01201,27/11/2023,Modify,1,35.2,In Progress,35.2
ORD01202,ACC00808,AST01202,23/01/2024,Modify,3,28.8,In Progress,86.4
ORD01203,ACC00792,AST01203,01/09/2023,Upgrade,2,270.0,Completed,540.0
ORD01204,ACC00100,AST01204,15/03/2023,Cease,1,36.0,In Progress,36.0
ORD01205,ACC00330,AST01205,16/10/2025,Transfer,2,16.65,Completed,33.3
ORD01206,ACC00997,AST01206,27/04/2024,Cease,1,220.0,Completed,220.0
ORD01207,ACC00373,AST01207,17/08/2023,Cease,1,45.0,Completed,45.0
ORD01208,ACC00644,AST01208,13/11/2024,New Installation,3,10.45,Open,31.35
ORD01209,ACC00104,AST01209,06/11/2024,Modify,2,14.25,Completed,28.5
ORD01210,ACC00909,AST01210,23/09/2025,New Installation,10,198.0,Completed,1980.0
ORD01211,ACC00852,AST01211,20/12/2025,Transfer,3,28.8,Completed,86.4
ORD01212,ACC00234,AST01212,16/01/2025,Upgrade,1,21.0,Completed,21.0
ORD01213,ACC00431,AST01213,15/09/2024,New Installation,1,10.45,Completed,10.45
ORD01214,ACC00327,AST01214,09/01/2023,Cease,1,10.45,Completed,10.45
ORD01215,ACC00417,AST01215,11/06/2024,Transfer,1,20.35,Completed,20.35
ORD01216,ACC00391,AST01216,28/06/2025,Transfer,2,18.5,Completed,37.0
ORD01217,ACC00725,AST01217,04/11/2025,Transfer,1,34.2,Open,34.2
ORD01218,ACC00967,AST01218,27/04/2024,Modify,5,12.6,Completed,63.0
ORD01219,ACC00364,AST01219,21/12/2025,Transfer,10,135.0,Completed,1350.0
ORD01220,ACC00770,AST01220,28/01/2025,Upgrade,10,23.12,Completed,231.2
ORD01221,ACC00571,AST01221,17/11/2024,Transfer,10,162.0,In Progress,1620.0
ORD01222,ACC00946,AST01222,23/04/2023,New Installation,10,49.5,Open,495.0
ORD01223,ACC00921,AST01223,12/07/2025,Upgrade,3,26.4,Completed,79.2
ORD01224,ACC00293,AST01224,25/01/2023,Transfer,5,48.0,Completed,240.0
ORD01225,ACC00993,AST01225,22/03/2024,Transfer,10,14.25,Completed,142.5
ORD01226,ACC00636,AST01226,21/05/2024,Transfer,2,21.0,Open,42.0
ORD01227,ACC00587,AST01227,26/04/2023,Modify,1,41.8,Completed,41.8
ORD01228,ACC00235,AST01228,29/08/2025,New Installation,2,198.0,Completed,396.0
ORD01229,ACC00782,AST01229,22/04/2024,Cease,3,220.0,Open,660.0
ORD01230,ACC00539,AST01230,05/02/2026,Cease,2,36.0,Completed,72.0
ORD01231,ACC00947,AST01231,14/02/2024,New Installation,5,225.0,Completed,1125.0
ORD01232,ACC00611,AST01232,15/03/2023,Upgrade,3,275.0,Completed,825.0
ORD01233,ACC00902,AST01233,07/11/2025,Transfer,3,11.88,Completed,35.64
ORD01234,ACC00095,AST01234,03/07/2025,Modify,2,40.0,Completed,80.0
ORD01235,ACC00121,AST01235,07/11/2025,New Installation,5,198.0,In Progress,990.0
ORD01236,ACC00312,AST01236,24/06/2023,Upgrade,1,225.0,Completed,225.0
ORD01237,ACC00458,AST01237,19/01/2023,Modify,10,41.8,Completed,418.0
ORD01238,ACC00167,AST01238,20/12/2025,Upgrade,1,12.6,Completed,12.6
ORD01239,ACC00005,AST01239,14/05/2023,Upgrade,10,270.0,Completed,2700.0
ORD01240,ACC00384,AST01240,11/03/2025,Modify,1,24.0,Completed,24.0
ORD01241,ACC00096,AST01241,18/09/2023,New Installation,1,45.0,Completed,45.0
ORD01242,ACC00566,AST01242,13/03/2025,Upgrade,2,32.0,Completed,64.0
ORD01243,ACC00590,AST01243,28/01/2026,Modify,3,187.5,Open,562.5
ORD01244,ACC00957,AST01244,30/01/2025,New Installation,2,242.0,Completed,484.0
ORD01245,ACC00304,AST01245,20/11/2023,Cease,10,41.8,Completed,418.0
ORD01246,ACC00006,AST01246,14/07/2025,Modify,3,10.45,Completed,31.35
ORD01247,ACC00028,AST01247,08/04/2026,New Installation,3,27.75,Completed,83.25
ORD01248,ACC00267,AST01248,04/10/2025,New Installation,2,40.5,Completed,81.0
ORD01249,ACC00057,AST01249,11/03/2026,New Installation,10,40.5,In Progress,405.0
ORD01250,ACC00090,AST01250,25/03/2026,Transfer,2,14.0,Completed,28.0
ORD01251,ACC00159,AST01251,24/07/2023,Transfer,2,35.2,Completed,70.4
ORD01252,ACC00120,AST01252,23/07/2024,New Installation,1,28.8,Completed,28.8
ORD01253,ACC00454,AST01253,21/11/2024,Transfer,10,36.0,In Progress,360.0
ORD01254,ACC00944,AST01254,03/05/2023,Cease,3,225.0,In Progress,675.0
ORD01255,ACC00460,AST01255,16/10/2023,Modify,2,225.0,Completed,450.0
ORD01256,ACC00609,AST01256,04/01/2026,Transfer,1,225.0,Completed,225.0
ORD01257,ACC00860,AST01257,23/06/2025,Modify,10,14.25,Completed,142.5
ORD01258,ACC00792,AST01258,30/01/2024,Modify,3,48.0,Completed,144.0
ORD01259,ACC00745,AST01259,22/12/2025,Modify,1,180.0,Completed,180.0
ORD01260,ACC00223,AST01260,12/09/2023,Cease,3,220.0,Completed,660.0
ORD01261,ACC00544,AST01261,30/12/2023,Cease,3,242.0,Open,726.0
ORD01262,ACC00382,AST01262,12/04/2025,Cease,2,47.5,Completed,95.0
ORD01263,ACC00309,AST01263,07/08/2023,Modify,1,198.0,Completed,198.0
ORD01264,ACC00127,AST01264,23/07/2025,Transfer,3,18.5,In Progress,55.5
ORD01265,ACC00595,AST01265,21/03/2025,Upgrade,1,30.0,In Progress,30.0
ORD01266,ACC00597,AST01266,26/10/2023,Cease,10,8.55,Completed,85.5
ORD01267,ACC00753,AST01267,12/12/2025,Modify,1,198.0,Completed,198.0
ORD01268,ACC00252,AST01268,07/05/2023,New Installation,5,180.0,Completed,900.0
ORD01269,ACC00534,AST01269,20/07/2025,New Installation,1,270.0,Completed,270.0
ORD01270,ACC00470,AST01270,28/07/2025,Transfer,3,225.0,Completed,675.0
ORD01271,ACC00590,AST01271,22/10/2023,Upgrade,3,67.5,Completed,202.5
ORD01272,ACC00342,AST01272,18/11/2025,New Installation,1,330.0,Completed,330.0
ORD01273,ACC00130,AST01273,07/07/2025,New Installation,3,41.8,Completed,125.4
ORD01274,ACC00273,AST01274,11/04/2026,Cease,5,57.0,Completed,285.0
ORD01275,ACC00267,AST01275,22/03/2025,Cease,2,14.0,In Progress,28.0
ORD01276,ACC00169,AST01276,07/08/2023,Transfer,1,36.0,Completed,36.0
ORD01277,ACC00464,AST01277,26/10/2025,Modify,2,57.0,Completed,114.0
ORD01278,ACC00031,AST01278,06/04/2024,Transfer,10,30.0,Open,300.0
ORD01279,ACC00790,AST01279,17/02/2023,New Installation,1,11.88,Completed,11.88
ORD01280,ACC00428,AST01280,31/01/2024,Transfer,3,180.0,Completed,540.0
ORD01281,ACC00816,AST01281,16/07/2023,New Installation,1,225.0,Completed,225.0
ORD01282,ACC00951,AST01282,01/12/2023,Modify,1,49.5,Completed,49.5
ORD01283,ACC00607,AST01283,06/07/2024,Transfer,2,32.0,Completed,64.0
ORD01284,ACC00125,AST01284,17/11/2025,New Installation,2,14.0,Completed,28.0
ORD01285,ACC00170,AST01285,31/07/2024,Cease,3,36.0,Completed,108.0
ORD01286,ACC00495,AST01286,12/03/2024,Modify,3,242.0,Completed,726.0
ORD01287,ACC00656,AST01287,01/10/2023,Upgrade,3,36.0,Completed,108.0
ORD01288,ACC00274,AST01288,04/04/2023,Transfer,10,330.0,In Progress,3300.0
ORD01289,ACC00665,AST01289,12/09/2025,Cease,10,9.5,Completed,95.0
ORD01290,ACC00603,AST01290,21/09/2025,New Installation,1,48.0,Completed,48.0
ORD01291,ACC00595,AST01291,24/12/2024,Transfer,1,242.0,Completed,242.0
ORD01292,ACC00949,AST01292,14/01/2026,Upgrade,10,45.0,Open,450.0
ORD01293,ACC00653,AST01293,07/06/2025,New Installation,3,15.4,Completed,46.2
ORD01294,ACC00875,AST01294,26/09/2025,Transfer,3,23.12,Completed,69.36
ORD01295,ACC00943,AST01295,01/07/2023,New Installation,1,40.5,In Progress,40.5
ORD01296,ACC00847,AST01296,26/07/2023,Cease,1,8.55,Completed,8.55
ORD01297,ACC00204,AST01297,13/01/2024,Transfer,1,15.4,Completed,15.4
ORD01298,ACC00194,AST01298,20/10/2024,Upgrade,2,30.0,In Progress,60.0
ORD01299,ACC00010,AST01299,27/11/2025,Upgrade,1,198.0,In Progress,198.0
ORD01300,ACC00059,AST01300,16/02/2024,Upgrade,3,150.0,Open,450.0
